YEAR,MAKE,MODEL,SALE_PRICE,SALE_DATE,LISTING_TYPE
2022,PORSCHE,911 GT3 TOURING,240000.0,2023-08-08,SOLD 
1997,PORSCHE,911 CARRERA S COUPE 6-SPEED,135000.0,2023-08-08,BID 
2002,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,24000.0,2023-08-08,BID 
2008,PORSCHE,CAYENNE GTS,15000.0,2023-08-08,SOLD 
2006,PORSCHE,CAYMAN S,24000.0,2023-08-08,SOLD 
0000,CLASSIC,19×8.5″ AND 19×11.5″ SPORT WHEELS FOR PORSCHE,4500.0,2023-08-08,SOLD 
2008,PORSCHE,MODIFIED  911 TURBO COUPE,64100.0,2023-08-08,SOLD 
0000,PORSCHE,CARRERA TAIL SPOILER FOR 911,2335.0,2023-08-08,SOLD 
1983,PORSCHE,911SC TARGA,39000.0,2023-08-08,SOLD 
1976,PORSCHE,930 TURBO CARRERA,88500.0,2023-08-08,BID 
1978,PORSCHE,924 4-SPEED,7200.0,2023-08-08,SOLD 
2000,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,30301.0,2023-08-08,SOLD 
2007,PORSCHE,911 CARRERA S COUPE 6-SPEED,56000.0,2023-08-08,SOLD 
1978,PORSCHE,MODIFIED ROW  911SC COUPE,43500.0,2023-08-08,SOLD 
2018,PORSCHE,911 TARGA 4S,146500.0,2023-08-08,SOLD 
1987,PORSCHE,EX–STEVE YOUNG  CARRERA COUPE G50,85000.0,2023-08-08,SOLD 
2017,PORSCHE,911 TURBO COUPE,116000.0,2023-08-08,SOLD 
1969,PORSCHE,43-YEARS-OWNED  911S COUPE PROJECT,40000.0,2023-08-08,SOLD 
1987,PORSCHE,944 TURBO,31000.0,2023-08-08,BID 
1979,PORSCHE,930 TURBO COUPE,104930.0,2023-08-07,BID 
1962,PORSCHE,356B COUPE,58500.0,2023-08-07,SOLD 
0000,PORSCHE,AGOSTINI 911 CABRIOLET–STYLE GO-KART,4400.0,2023-08-07,SOLD 
2010,PORSCHE,CAYENNE GTS,23000.0,2023-08-07,SOLD 
0000,PORSCHE,993 TURBO-STYLE WIRE FRAME SCULPTURE,12226.0,2023-08-07,SOLD 
2017,PORSCHE,911 TARGA 4 GTS,135911.0,2023-08-07,SOLD 
2008,PORSCHE,911 TARGA 4,44000.0,2023-08-07,BID 
2019,PORSCHE,911 GT3 RS WEISSACH,251911.0,2023-08-07,SOLD 
1987,PORSCHE,911 CARRERA COUPE G50,102000.0,2023-08-07,BID 
1961,PORSCHE,356B 1600S ROADSTER,147000.0,2023-08-07,SOLD 
2006,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,44000.0,2023-08-07,SOLD 
1992,PORSCHE,911 CARRERA RS,283000.0,2023-08-07,SOLD 
1996,PORSCHE,911 SUPERCUP 3.8 RACE CAR,195000.0,2023-08-07,BID 
1985,PORSCHE,928S 5-SPEED,24250.0,2023-08-06,SOLD 
2014,PORSCHE,CAYMAN S,58000.0,2023-08-06,SOLD 
1974,PORSCHE,914 2.0L,40000.0,2023-08-06,SOLD 
2010,PORSCHE,911 TURBO CABRIOLET,88001.0,2023-08-06,BID 
2006,PORSCHE,CAYENNE S TITANIUM EDITION,13700.0,2023-08-06,SOLD 
2001,PORSCHE,BOXSTER 5-SPEED,19500.0,2023-08-06,SOLD 
2016,PORSCHE,911 GT3 RS,198500.0,2023-08-06,SOLD 
1977,PORSCHE,35-YEARS-OWNED  911S COUPE,40911.0,2023-08-06,SOLD 
1991,PORSCHE,911 CARRERA 2 CABRIOLET 5-SPEED,81000.0,2023-08-06,SOLD 
1959,PORSCHE,43-YEARS-OWNED  356A 1600 COUPE PROJECT,96500.0,2023-08-06,SOLD 
2007,PORSCHE,EX–PATRICK DEMPSEY  911 GT3 RS,165000.0,2023-08-06,BID 
1972,PORSCHE,2.7L-POWERED  914,44914.0,2023-08-05,SOLD 
2013,PORSCHE,911 CARRERA S COUPE,67500.0,2023-08-05,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,112000.0,2023-08-05,BID 
1996,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,98500.0,2023-08-05,SOLD 
1987,PORSCHE,LS6-POWERED  944 WIDE-BODY TRACK CAR,41000.0,2023-08-05,SOLD 
2016,PORSCHE,CAYMAN S,61000.0,2023-08-05,BID 
2003,PORSCHE,BOXSTER S 6-SPEED,17750.0,2023-08-05,SOLD 
1989,PORSCHE,911 CARRERA COUPE 25TH ANNIVERSARY EDITION,97000.0,2023-08-05,BID 
2008,PORSCHE,911 CARRERA 4 CABRIOLET 6-SPEED,47251.0,2023-08-05,SOLD 
1991,PORSCHE,944 TURBO CABRIOLET,46000.0,2023-08-05,SOLD 
2014,PORSCHE,CAYENNE GTS,24500.0,2023-08-04,SOLD 
2007,PORSCHE,ORIGINAL-OWNER  911 CARRERA CABRIOLET 6-SPEED,42660.0,2023-08-04,SOLD 
1979,PORSCHE,911SC CABRIOLET CONVERSION,68911.0,2023-08-04,SOLD 
1984,PORSCHE,911 CARRERA COUPE,63900.0,2023-08-04,SOLD 
2019,PORSCHE,911 TURBO S CABRIOLET EXCLUSIVE SERIES,335000.0,2023-08-04,SOLD 
2002,PORSCHE,911 CARRERA 4 CABRIOLET GEMBALLA GTR 500 6-SPEED,90000.0,2023-08-04,BID 
1990,PORSCHE,928 GT,74000.0,2023-08-04,SOLD 
1964,PORSCHE,356C COUPE,66000.0,2023-08-04,SOLD 
2011,PORSCHE,911 TURBO COUPE 6-SPEED,153000.0,2023-08-04,BID 
2014,PORSCHE,BOXSTER S 6-SPEED,70500.0,2023-08-04,SOLD 
1975,PORSCHE,911S TARGA 5-SPEED,49750.0,2023-08-04,SOLD 
0000,PORSCHE,SPORT SEATS FOR 911,26500.0,2023-08-04,SOLD 
1994,PORSCHE,911 CARRERA 4 WIDEBODY 5-SPEED,215033.0,2023-08-04,SOLD 
1976,PORSCHE,V8-POWERED  914,50120.0,2023-08-04,SOLD 
1960,PORSCHE,MODIFIED  356B,76000.0,2023-08-04,SOLD 
2005,PORSCHE,CAYENNE 6-SPEED,26000.0,2023-08-04,BID 
1996,PORSCHE,ROW  911 TURBO,160000.0,2023-08-03,SOLD 
1988,PORSCHE,928 S4 5-SPEED,92000.0,2023-08-03,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA,50000.0,2023-08-03,SOLD 
2004,PORSCHE,911 CARRERA 4S CABRIOLET 6-SPEED,35500.0,2023-08-03,SOLD 
1974,PORSCHE,356B-POWERED  VOLKSWAGEN KARMANN GHIA CONVERTIBLE,40000.0,2023-08-03,SOLD 
2005,PORSCHE,911 TURBO S COUPE 6-SPEED,150000.0,2023-08-03,BID 
1994,PORSCHE,911 SPEEDSTER,165000.0,2023-08-03,SOLD 
1984,PORSCHE,911 CARRERA COUPE,57000.0,2023-08-03,BID 
1996,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,73000.0,2023-08-03,SOLD 
2001,PORSCHE,BOXSTER S 6-SPEED,20750.0,2023-08-03,SOLD 
1957,PORSCHE,–1959 356A TOOL KIT,7800.0,2023-08-03,SOLD 
2000,PORSCHE,911 CARRERA COUPE 6-SPEED,24000.0,2023-08-03,SOLD 
2014,PORSCHE,911 CARRERA S COUPE 7-SPEED,83000.0,2023-08-03,SOLD 
1986,PORSCHE,944 TURBO,100000.0,2023-08-03,SOLD 
1988,PORSCHE,944 5-SPEED,11000.0,2023-08-03,BID 
1966,PORSCHE,912 COUPE 5-SPEED,79500.0,2023-08-03,SOLD 
2016,PORSCHE,911 GT3,139000.0,2023-08-03,BID 
1971,PORSCHE,MODIFIED  911T TARGA 4-SPEED,32200.0,2023-08-03,SOLD 
2012,PORSCHE,CAYMAN R 6-SPEED,51750.0,2023-08-03,SOLD 
1986,PORSCHE,911 CARRERA TARGA,105000.0,2023-08-02,SOLD 
0000,PORSCHE,16×7″ AND 16×9″ FUCHS WHEELS FOR,3750.0,2023-08-02,SOLD 
2023,PORSCHE,911 CARRERA GTS COUPE,164992.0,2023-08-02,SOLD 
2007,PORSCHE,BOXSTER 5-SPEED,16894.0,2023-08-02,SOLD 
2018,PORSCHE,718 CAYMAN S 6-SPEED,55500.0,2023-08-02,SOLD 
2021,PORSCHE,718 SPYDER,100000.0,2023-08-02,SOLD 
1996,PORSCHE,ORIGINAL-OWNER  911 CARRERA COUPE 6-SPEED,98500.0,2023-08-02,SOLD 
1985,PORSCHE,911 CARRERA CABRIOLET,55000.0,2023-08-02,BID 
2007,PORSCHE,CAYMAN S 6-SPEED,28000.0,2023-08-02,BID 
2002,PORSCHE,MODIFIED  911 TURBO COUPE 6-SPEED,67000.0,2023-08-02,SOLD 
1987,PORSCHE,21-YEARS-OWNED  911 TURBO M505 SLANT NOSE,176000.0,2023-08-02,SOLD 
2007,PORSCHE,911 TURBO COUPE 6-SPEED,125000.0,2023-08-02,SOLD 
1959,PORSCHE,356A COUPE,84357.0,2023-08-02,BID 
2010,PORSCHE,CAYENNE,16500.0,2023-08-02,SOLD 
2004,PORSCHE,911 CARRERA COUPE,14750.0,2023-08-02,SOLD 
1997,PORSCHE,911 CARRERA S COUPE 6-SPEED,159000.0,2023-08-01,SOLD 
2015,PORSCHE,911 TURBO COUPE,111000.0,2023-08-01,SOLD 
1984,PORSCHE,944 5-SPEED,25555.0,2023-08-01,SOLD 
2001,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,22300.0,2023-08-01,BID 
1972,PORSCHE,3.6L-POWERED  911T COUPE,155000.0,2023-08-01,BID 
2022,PORSCHE,911 TARGA 4S 7-SPEED,200000.0,2023-08-01,SOLD 
0000,PORSCHE,356 DUAL-MOUNT 741 4-SPEED MANUAL TRANSAXLE,4600.0,2023-08-01,SOLD 
2022,PORSCHE,911 GT3 TOURING,247000.0,2023-08-01,SOLD 
1987,PORSCHE,928 S4,29000.0,2023-08-01,SOLD 
2010,PORSCHE,CAYENNE GTS,23500.0,2023-08-01,BID 
0000,PORSCHE,ROW 991 SPORTS BUCKET SEATS,16250.0,2023-08-01,SOLD 
2008,PORSCHE,BOXSTER 5-SPEED,22500.0,2023-08-01,SOLD 
2009,PORSCHE,911 TURBO COUPE 6-SPEED,93000.0,2023-08-01,BID 
2018,PORSCHE,PANAMERA TURBO EXECUTIVE,73001.0,2023-08-01,BID 
0000,PORSCHE,356 SPEEDSTER REPLICA BY FIBERFAB,25500.0,2023-08-01,BID 
1967,PORSCHE,912 SOFT-WINDOW TARGA 5-SPEED,68000.0,2023-08-01,SOLD 
2019,PORSCHE,911 GT3,191911.0,2023-08-01,SOLD 
1997,PORSCHE,911 TURBO,307000.0,2023-08-01,SOLD 
2007,PORSCHE,CAYMAN S 6-SPEED,31500.0,2023-08-01,SOLD 
0000,PORSCHE,356B BUCKET SEATS,4300.0,2023-07-31,SOLD 
2007,PORSCHE,911 TURBO COUPE,73497.0,2023-07-31,SOLD 
2018,PORSCHE,911 TARGA 4 GTS,127000.0,2023-07-31,SOLD 
0000,PORSCHE,356 SPEEDSTER REPLICA BY JPS MOTORSPORTS,38911.0,2023-07-31,BID 
2015,PORSCHE,CAYMAN GTS,65500.0,2023-07-31,BID 
1985,PORSCHE,930-POWERED  911 CARRERA CABRIOLET M491 SLANT NOSE,68500.0,2023-07-31,SOLD 
2022,PORSCHE,911 GT3 6-SPEED,229000.0,2023-07-31,BID 
1964,PORSCHE,356C COUPE,93000.0,2023-07-31,SOLD 
1999,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,30500.0,2023-07-31,SOLD 
0000,PORSCHE,356B TOOL KIT,5000.0,2023-07-31,SOLD 
2009,PORSCHE,CAYENNE GTS,22250.0,2023-07-31,SOLD 
2017,PORSCHE,911 TURBO S COUPE,160000.0,2023-07-31,SOLD 
2005,PORSCHE,MODIFIED  911 CARRERA S COUPE 6-SPEED,45250.0,2023-07-31,SOLD 
0000,PORSCHE,PAIR OF WEBER 40 IDAP 3C CARBURETORS FOR,6600.0,2023-07-31,SOLD 
1984,PORSCHE,911 CARRERA COUPE M491,89000.0,2023-07-31,BID 
1988,PORSCHE,SAFARI-STYLE  911 CARRERA COUPE G50,135000.0,2023-07-31,SOLD 
1974,PORSCHE,911 CARRERA COUPE,145000.0,2023-07-30,SOLD 
2003,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,43996.0,2023-07-30,SOLD 
2010,PORSCHE,CAYENNE S TRANSSYBERIA,54500.0,2023-07-30,SOLD 
1982,PORSCHE,911SC TARGA,43000.0,2023-07-30,SOLD 
1974,PORSCHE,914 2.0,25000.0,2023-07-30,SOLD 
1987,PORSCHE,911 CARRERA COUPE G50,78500.0,2023-07-30,SOLD 
2000,PORSCHE,911 CARRERA COUPE 6-SPEED,16000.0,2023-07-30,BID 
1987,PORSCHE,911 CARRERA COUPE G50 TRACK CAR,90000.0,2023-07-30,BID 
2001,PORSCHE,BOXSTER 5-SPEED,14000.0,2023-07-30,SOLD 
2008,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,40500.0,2023-07-30,SOLD 
1968,PORSCHE,912 COUPE 5-SPEED,47500.0,2023-07-30,SOLD 
1968,PORSCHE,3.0L-POWERED  911 COUPE 5-SPEED,105000.0,2023-07-30,BID 
2013,PORSCHE,PANAMERA GTS,40000.0,2023-07-30,SOLD 
1993,PORSCHE,968 COUPE 6-SPEED,24968.0,2023-07-30,SOLD 
1970,PORSCHE,23-YEARS-OWNED  914-6 TRACK CAR,46250.0,2023-07-30,SOLD 
1953,PORSCHE,356 PRE-A COUPE PROJECT,70000.0,2023-07-29,SOLD 
2002,PORSCHE,911 CARRERA COUPE 6-SPEED,35929.0,2023-07-29,SOLD 
0000,PORSCHE,CARRERA TAIL SPOILER AND DECKLID FOR 911,2700.0,2023-07-29,SOLD 
2000,PORSCHE,BOXSTER S 6-SPEED,13236.0,2023-07-29,SOLD 
2006,PORSCHE,911 CARRERA 4S COUPE 6-SPEED,69000.0,2023-07-29,BID 
2019,PORSCHE,911 GT3 TOURING 6-SPEED,245000.0,2023-07-29,SOLD 
1989,PORSCHE,911 CARRERA COUPE G50,110000.0,2023-07-29,SOLD 
2002,PORSCHE,BOXSTER,20000.0,2023-07-29,SOLD 
1995,PORSCHE,911 CARRERA 4 COUPE 6-SPEED,85500.0,2023-07-29,SOLD 
1974,PORSCHE,914,19140.0,2023-07-29,SOLD 
1970,PORSCHE,911T COUPE PROJECT,24000.0,2023-07-29,SOLD 
2011,PORSCHE,911 TURBO S COUPE,72500.0,2023-07-29,SOLD 
1989,PORSCHE,944 S2 5-SPEED,49000.0,2023-07-29,SOLD 
1976,PORSCHE,912E,40000.0,2023-07-29,BID 
2019,PORSCHE,911 TURBO S CABRIOLET EXCLUSIVE SERIES,298000.0,2023-07-28,SOLD 
1975,PORSCHE,911S TARGA 5-SPEED,53500.0,2023-07-28,SOLD 
1984,PORSCHE,ROW  911 CARRERA CABRIOLET,48750.0,2023-07-28,SOLD 
2012,PORSCHE,911 CARRERA S COUPE,70000.0,2023-07-28,SOLD 
0000,PORSCHE,TECHART SPOILER FOR 911,1064.0,2023-07-28,SOLD 
1973,PORSCHE,2.4L-POWERED  914,36500.0,2023-07-28,SOLD 
1961,PORSCHE,356B COUPE,69000.0,2023-07-28,BID 
1993,PORSCHE,24-YEARS-OWNED  911 RS AMERICA,136000.0,2023-07-28,SOLD 
1976,PORSCHE,930 TURBO CARRERA,127000.0,2023-07-28,SOLD 
1996,PORSCHE,911 CARRERA CABRIOLET,65000.0,2023-07-28,SOLD 
0000,PORSCHE,18×8″ AND 18×10″ BBS SPORT DESIGN WHEELS FOR,3500.0,2023-07-28,SOLD 
2008,PORSCHE,CAYENNE 6-SPEED,22400.0,2023-07-28,SOLD 
1978,PORSCHE,911SC COUPE,68000.0,2023-07-28,SOLD 
1972,PORSCHE,RSR-STYLE  911T COUPE TWIN-PLUG 3.2L,245000.0,2023-07-28,BID 
2011,PORSCHE,911 TURBO S COUPE,106000.0,2023-07-28,SOLD 
2000,PORSCHE,21-YEARS-OWNED  BOXSTER S 6-SPEED,17003.0,2023-07-27,SOLD 
1987,PORSCHE,911 CARRERA TARGA G50 3.4L,64000.0,2023-07-27,SOLD 
2002,PORSCHE,911 TURBO COUPE 6-SPEED,86500.0,2023-07-27,BID 
2000,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,24000.0,2023-07-27,SOLD 
0000,PORSCHE,WHALE-TAIL SPOILER AND DECKLID FOR 911,4100.0,2023-07-27,SOLD 
0000,PORSCHE,16×6 AND 16×7 FUCHS WHEELS FOR,1700.0,2023-07-27,SOLD 
0000,PORSCHE,356C TOOL KIT,4400.0,2023-07-27,SOLD 
0000,PORSCHE,17×8″ AND 17×9.5″ CUP 1 WHEELS,10750.0,2023-07-27,SOLD 
1981,PORSCHE,928 5-SPEED,25250.0,2023-07-27,BID 
1997,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,72993.0,2023-07-27,SOLD 
1988,PORSCHE,911 CARRERA CABRIOLET G50,37010.0,2023-07-27,SOLD 
2001,PORSCHE,ORIGINAL-OWNER  911 CARRERA COUPE 6-SPEED,34000.0,2023-07-27,SOLD 
0000,RS,15×9″ AND 15×11″ BBS WHEELS FOR PORSCHE 930,5100.0,2023-07-27,SOLD 
2016,PORSCHE,911 CARRERA GTS COUPE 7-SPEED,121991.0,2023-07-27,BID 
2008,PORSCHE,CAYENNE GTS FOR CHARITY,27500.0,2023-07-27,SOLD 
1989,PORSCHE,911 CARRERA 4 COUPE 5-SPEED,98000.0,2023-07-27,SOLD 
1997,PORSCHE,911 TURBO,235000.0,2023-07-27,SOLD 
1985,PORSCHE,911 CARRERA COUPE,111500.0,2023-07-27,SOLD 
2006,PORSCHE,CAYMAN S 6-SPEED,37000.0,2023-07-26,SOLD 
2018,PORSCHE,PURE GREEN  911 GT3 6-SPEED,223000.0,2023-07-26,SOLD 
1996,PORSCHE,911 CARRERA COUPE 6-SPEED,60000.0,2023-07-26,BID 
1984,PORSCHE,911 CARRERA CABRIOLET,40000.0,2023-07-26,BID 
2003,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,35250.0,2023-07-26,SOLD 
2020,PORSCHE,718 SPYDER 6-SPEED,121000.0,2023-07-26,SOLD 
2013,PORSCHE,BOXSTER 6-SPEED,34250.0,2023-07-26,SOLD 
1973,PORSCHE,911S TARGA,268000.0,2023-07-26,SOLD 
1973,PORSCHE,911T COUPE,86000.0,2023-07-26,SOLD 
2023,PORSCHE,911 TURBO S CONVERTIBLE,288000.0,2023-07-26,SOLD 
2002,PORSCHE,911 TURBO COUPE,69500.0,2023-07-26,SOLD 
1969,PORSCHE,911E TARGA PROJECT,13250.0,2023-07-26,SOLD 
2015,PORSCHE,911 TURBO S CABRIOLET,115000.0,2023-07-25,SOLD 
1982,PORSCHE,TWIN-PLUG 3.8L-POWERED  911SC COUPE,92500.0,2023-07-25,BID 
0000,RUF,17×9″ AND 17×10″ WHEELS BY SPEEDLINE FOR PORSCHE,6101.0,2023-07-25,SOLD 
0000,PORSCHE,CARRERA TAIL SPOILER FOR 911,1550.0,2023-07-25,SOLD 
2015,PORSCHE,SIGNAL YELLOW  911 GT3,146000.0,2023-07-25,SOLD 
0000,PORSCHE,3-PIECE CARRERA GT LUGGAGE COLLECTION,6000.0,2023-07-25,SOLD 
0000,PORSCHE,15×7″ AND 15×8″ BBS RA WHEELS FOR,1000.0,2023-07-25,SOLD 
1979,EURO, PORSCHE 930 TURBO,90000.0,2023-07-25,SOLD 
1985,PORSCHE,30-YEARS-OWNED  944,13100.0,2023-07-25,BID 
1996,PORSCHE,911 CARRERA COUPE 6-SPEED,93993.0,2023-07-25,BID 
0000,PORSCHE,SPORT SEATS FOR 911,7500.0,2023-07-25,SOLD 
2017,PORSCHE,CAYENNE S E-HYBRID PLATINUM EDITION,38000.0,2023-07-25,SOLD 
2000,PORSCHE,911 CARRERA COUPE 6-SPEED,28000.0,2023-07-25,SOLD 
2023,PORSCHE,VOODOO BLUE  911 GT3 TOURING 6-SPEED,299000.0,2023-07-25,SOLD 
1998,PORSCHE,911 CARRERA S 6-SPEED,151000.0,2023-07-25,SOLD 
2011,PORSCHE,BOXSTER S 6-SPEED,41000.0,2023-07-25,BID 
1973,PORSCHE,2.4L-POWERED  914,49250.0,2023-07-24,SOLD 
2022,PORSCHE,911 CARRERA 4 GTS COUPE 7-SPEED,152000.0,2023-07-24,BID 
2000,PORSCHE,911 CARRERA CABRIOLET 6-SPEED,23000.0,2023-07-24,SOLD 
1986,PORSCHE,944 5-SPEED,10500.0,2023-07-24,BID 
0000,PORSCHE,18×7.5″ AND 18×10″ TURBO TWIST WHEELS,1600.0,2023-07-24,SOLD 
0000,PORSCHE,18×10.5″ AND 18×13″ BBS WHEELS FOR CARRERA GT,6500.0,2023-07-24,SOLD 
2010,PORSCHE,CAYENNE GTS,62000.0,2023-07-24,SOLD 
1996,PORSCHE,911 TURBO,250000.0,2023-07-24,BID 
1985,PORSCHE,BACKDATED  911 CARRERA COUPE,178000.0,2023-07-24,SOLD 
1963,PORSCHE,356C COUPE,72000.0,2023-07-24,SOLD 
2022,PORSCHE,911 GT3 6-SPEED,260000.0,2023-07-24,SOLD 
2008,PORSCHE,BOXSTER RS 60 SPYDER 6-SPEED,29500.0,2023-07-23,SOLD 
2002,PORSCHE,911 CARRERA 4 CABRIOLET,18250.0,2023-07-23,BID 
1981,PORSCHE,911SC TARGA 5-SPEED,41000.0,2023-07-23,SOLD 
1985,EURO, PORSCHE 928S 5-SPEED,38928.0,2023-07-23,SOLD 
0000,PORSCHE,SPOILER AND DECKLID FOR 964 TURBO,1500.0,2023-07-23,SOLD 
2013,PORSCHE,BOXSTER S,38981.0,2023-07-23,SOLD 
2017,PORSCHE,911 CARRERA CABRIOLET,80000.0,2023-07-23,SOLD 
1964,PORSCHE,MODIFIED  356SC COUPE,78000.0,2023-07-23,BID 
2001,PORSCHE,911 CARRERA CABRIOLET,19500.0,2023-07-23,SOLD 
